X0,X1,X2,X3,X4,X5,y
25.1064148186842,53.426435438907,32.0914813360387,75.1484707082849,29.568802314498,30.2359412923694,False
99.9342862625265,3.72620865871166,77.646866562319,31.8025757214773,53.0592270933144,73.9102742730402,False
35.3831396643302,81.9535918769677,45.8008625570153,-6.81094623346751,98.637585498047,88.2408059289224,False
-5.70652093970931,6.01610639538416,34.8879329349232,25.628654277481,1.69786743447354,81.8236095446397,False
95.315283643296,46.6593503862345,74.2318560874663,40.0057335454776,31.0704245370346,62.2743328311786,True
90.2459752957225,7.501671761171,-4.33732382250252,88.9627586839602,-2.66576677864352,38.1778759915567,False
93.9268657268756,4.4144623420227,67.397465370072,51.3043596715092,13.3462259805642,11.4676299929943,True
31.4852127207862,63.5098602362176,86.1844409713934,-4.78834560062744,33.3088746952744,77.4809219389283,False
82.1855636940684,-3.41282812132677,70.7791961302667,31.8882064787788,90.347082153333,81.1809648330314,False
23.5028189976232,-0.610014650698943,29.5278502684142,66.7324658262418,77.9508401549986,57.4285498875519,False
37.8943272135853,13.917859118906,80.5687710877468,49.8973755365443,5.3036120738667,14.5032005314466,False
18.9263485834277,41.5788792201479,57.0802822923554,73.6134736743818,16.2488788567196,75.2742807619937,False
37.6525512560804,63.18355482967,80.5079903995418,16.8606721807093,92.4318093170752,73.2203721885467,False
0.260243213292574,10.0509368794658,45.3168645557398,65.192633266113,96.7046920851245,90.9573357264253,False
-3.38297827791858,96.8498724039893,93.8871560588342,60.3310998802878,21.4948885987668,92.7613625640751,False
50.5030543127284,84.49174004859,43.992969120643,17.6291369139967,81.9134541303426,33.8692021707103,True
86.6854954844263,80.6831176686369,72.9047262081689,15.5146928771127,44.884251227795,69.1208640889373,True
52.4519197564661,9.35564846679998,61.3211946869168,22.3229481637758,66.4189225371947,83.3194373239695,False
44.6882681382977,62.228260328768,25.1048911456323,20.2881525631802,62.7549388307808,40.690934080283,False
93.5328288514906,10.4079491038855,31.1330439251147,81.0754579376202,73.4749325832072,62.3097164768436,False
82.9134606289374,30.6368752537949,29.5728147461182,16.1663749931961,95.400745561753,37.5865238680237,False
77.9112828069177,12.7039918977511,44.2374632788981,13.3397113187118,82.2662582281773,19.6558918625524,False
14.6498601319262,-1.94290813668187,4.82944103554808,3.27310198792199,70.3643145761117,77.1258466495418,False
97.3019770227593,8.0344284509031,31.0524764222039,67.1983866638703,77.5779415568357,41.4828858209155,False
6.45274516114982,47.9145427098054,98.1427365280836,56.2980102183224,48.948782493108,64.7493435405593,False
76.6161879594494,20.1304158970015,47.0332399816243,51.4256100712738,19.6602873274353,26.517473075001,False
83.4326372856854,-6.62870759763092,37.6062054872323,69.9456480464614,5.83683791020445,56.9088209303517,False
46.9280914431989,78.0620061314478,-8.81433225243648,31.7223961844984,43.1608824985479,98.1960061280436,False
13.9251052373821,-7.63122172416344,-0.795652474770847,30.0815691724331,56.6491710266694,0.945749961669785,False
82.6956111923857,68.2984385181975,21.7760324114988,32.8231242965604,41.823997313999,11.4970546166147,True
19.2425808912082,12.0743932313663,64.2160417911966,77.5805271899009,-4.03913635774467,4.8677844584571,False
58.1061058696781,17.9047286107863,73.2190498324098,84.7830776050788,57.9528581832614,34.0992959553921,False
-3.23666946825211,69.9030982153122,4.21064967171023,50.2934052028023,15.5757008751782,92.4955355956083,False
88.2002629953734,26.3095012671332,0.471472125842556,64.9538042833562,-4.48737047797589,54.4170084688362,False
9.12695568293742,87.2222730230395,94.9597180022139,89.572013966462,49.5946989059941,54.9776974753652,False
89.8375400730501,47.0848462094212,50.3618401374546,77.749459565678,96.0036717638407,-8.13301067259123,False
82.719031568602,41.9255058446293,11.2544254146458,62.5998100528764,17.1058502350134,99.3849564188912,False
-1.84760376400542,25.2791731099349,13.1208553539785,59.2114178247436,46.0612678991835,59.2229535987972,False
64.3863717833211,94.7323252280725,96.4398675504397,82.4354629081686,78.9912494572681,48.049639935284,False
58.2907518227204,1.36278813150879,62.4077835537353,18.6310168822028,7.90314672101124,79.3204032185373,False
86.4355100973276,99.7031049120722,58.8839591766519,18.339209326484,79.5374430154831,77.0218621385222,True
60.7101987857926,24.0644847380419,51.2616421077395,63.915317122416,22.2712424971449,74.9390828130558,False
